product_name,product_type,brand,brand_tier,price,price_segment,num_ingredients,num_skin_types,num_effects,complexity_score,has_key_active,skin_dry,skin_sensitive,skin_acne_prone,skin_oily,skin_combination,skin_normal,effect_hydrating,effect_barrier_repair,effect_soothing,effect_sun_protection,effect_acne_control,effect_brightening,effect_exfoliating,effect_anti-aging,effect_anti_aging,effect_general_skincare,product_cluster
Natio Dual Action Cleanser And Exfoliator (100g),Exfoliator,Natio,Budget,12.0,Affordable,23,1,2,0.24908507223113963,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Polaar Arctic Cotton Gentle Scrub 50ml,Exfoliator,Polaar,Mid-range,25.0,Affordable,21,2,3,0.3429534510433387,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Löwengrip Purify my Skin Facial Scrub 75ml,Exfoliator,Löwengrip,Mid-range,18.0,Affordable,23,5,3,0.5319422150882824,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1
ilapothecary Powerful Purifying Face Scrub 50g,Exfoliator,ilapothecary,Premium,27.0,Mid-range,15,1,1,0.1702728731942215,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Chantecaille Hibiscus and Bamboo Exfoliating Cream,Exfoliator,Chantecaille,Premium,73.0,Premium,44,1,6,0.5148956661316212,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,2
Avant Skincare Velvet Perfecting Rose Sugar Lip Scrub 10ml,Exfoliator,Avant,Premium,58.0,Premium,30,2,2,0.340545746388443,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Löwengrip Advanced Skin Care Cell Renewal Facial Exfoliant 75ml,Exfoliator,REN,Premium,43.0,Mid-range,11,4,2,0.3751524879614767,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1
Talika Skintelligence Hydra Face Gentle Scrub 50ml,Exfoliator,Talika,Premium,27.9,Mid-range,21,1,4,0.3258105939004815,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
INIKA Phytofuse Renew Caviar Lime Exfoliator,Exfoliator,REN,Premium,33.0,Mid-range,29,1,1,0.23319422150882824,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Westlab Epsom Salt 1kg,Bath Salts,Westlab,Budget,3.33,Budget,1,1,1,0.10735152487961475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Westlab Epsom Salt 5kg,Bath Salts,Westlab,Budget,14.99,Affordable,1,1,1,0.10735152487961475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Westlab Dead Sea Salt 1kg,Bath Salts,Westlab,Budget,3.33,Budget,1,1,1,0.10735152487961475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Westlab Dead Sea Salt 5kg,Bath Salts,Westlab,Budget,14.99,Affordable,1,1,1,0.10735152487961475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Westlab Epsom Salt 2kg,Bath Salts,Westlab,Budget,5.33,Budget,1,1,1,0.10735152487961475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Westlab Sleep Bathing Salts 1kg,Bath Salts,Westlab,Budget,6.99,Budget,8,1,1,0.13881219903691813,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Westlab Himalayan Salt 1kg,Bath Salts,Westlab,Budget,3.33,Budget,1,1,1,0.10735152487961475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Westlab Recover Bathing Salts 1kg,Bath Salts,Westlab,Budget,6.99,Budget,8,1,1,0.13881219903691813,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Westlab Mindful Bathing Salts 1kg,Bath Salts,Westlab,Budget,6.99,Budget,13,1,1,0.16128410914927768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Westlab Reviving Epsom Salt Bath Fizzer,Bath Salts,Westlab,Budget,3.49,Budget,9,1,1,0.14330658105939004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Westlab Relaxing Dead Sea Salt Bath Fizzer,Bath Salts,Westlab,Budget,3.49,Budget,9,1,1,0.14330658105939004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Westlab Cleanse Bathing Salts 1kg,Bath Salts,Westlab,Budget,6.99,Budget,17,1,1,0.1792616372391653,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Bubble T Summer Fruits Tea Bath Bomb Fizzers (10 x 8g),Bath Salts,Bubble,Budget,5.99,Budget,15,1,1,0.1702728731942215,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
Bubble T Bath Fizzer - Hibiscus & Acai Berry Tea 180g,Bath Salts,Bubble,Budget,3.0,Budget,12,1,1,0.15678972712680578,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Westlab Himalayan Salt 5kg,Bath Salts,Westlab,Budget,14.99,Affordable,1,1,1,0.10735152487961475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Westlab Cleansing Himalayan Salt Bath Fizzer,Bath Salts,Westlab,Budget,3.49,Budget,16,1,1,0.17476725521669342,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AHAVA Liquid Dead Sea Salt 200ml,Bath Salts,AHAVA,Budget,19.99,Affordable,10,1,1,0.14780096308186194,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
Sea Magik Salted Turmeric Serenity Salts 1kg,Bath Salts,REN,Premium,8.99,Budget,14,1,1,0.1657784911717496,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Sanctuary Spa Exquisite Bath Salts (Rose Radiance) 350g,Bath Salts,Sanctuary Spa,Budget,16.0,Affordable,24,1,2,0.25357945425361156,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Sea Magik Himalayan Spa Salts 1kg,Bath Salts,Sea,Budget,5.99,Budget,1,1,1,0.10735152487961475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Bubble T Bath Salts Moroccan Mint Tea 500g,Bath Salts,Bubble,Budget,4.99,Budget,9,1,1,0.14330658105939004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Bubble T Bath Salts Hibiscus & Acai Berry Tea 500g,Bath Salts,Bubble,Budget,4.99,Budget,10,1,1,0.14780096308186194,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ortigia Fico d'India Bath Salts (500g),Bath Salts,Ortigia,Mid-range,22.0,Affordable,1,1,1,0.10735152487961475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Sea Magik Epsom Spa Salts 1kg,Bath Salts,Sea,Budget,5.99,Budget,1,1,1,0.10735152487961475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Sea Magik Activated Charcoal Salts 1kg,Bath Salts,Sea,Budget,8.99,Budget,5,1,1,0.1253290529695024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Sea Magik Epsom Spa Salts 5kg,Bath Salts,Sea,Budget,19.95,Affordable,1,1,1,0.10735152487961475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Spa Magik Organiks Sleep Therapy Deep Sleep Lavender Bath Salts,Bath Salts,Spa,Budget,12.5,Affordable,21,1,1,0.19723916532905297,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cowshed SLEEP Calming Bath Salts,Bath Salts,Cowshed,Mid-range,18.0,Affordable,23,1,1,0.20622792937399678,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mauli Himalayan Healing Salts 460g,Bath Salts,Mauli,Premium,42.0,Mid-range,22,1,1,0.20173354735152485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Spa Magik Organiks Muscle Therapy Ache Away Eucalyptus Bath Salts,Bath Salts,Spa,Budget,12.5,Affordable,9,1,1,0.14330658105939004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L:A BRUKET No. 090 Sea Salt Bath Salt 300g,Bath Salts,L:A,Mid-range,6.0,Budget,1,1,1,0.10735152487961475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
AHAVA Natural Dead Sea Bath Salts,Bath Salts,AHAVA,Budget,6.49,Budget,1,1,1,0.10735152487961475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
"L:A BRUKET Marigold, Orange and Geranium Sea Salt Bath 450g",Bath Salts,L:A,Mid-range,23.0,Affordable,5,1,1,0.1253290529695024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Bubble T Bath Salts Lemongrass & Green Tea 500g,Bath Salts,Bubble,Budget,4.99,Budget,11,1,1,0.15229534510433385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
ila-spa Bath Salts for Cleansing 500g,Bath Salts,ila-spa,Premium,39.2,Mid-range,11,1,1,0.15229534510433385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Sea Magik Himalayan Spa Salts 5kg,Bath Salts,Sea,Budget,19.95,Affordable,1,1,1,0.10735152487961475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Westlab Cleansing Shower Wash with Pure Himalayan Salt Minerals 400ml,Body Wash,Westlab,Budget,1.99,Budget,14,1,2,0.20863563402889246,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Westlab Reviving Shower Wash with Pure Epsom Salt Minerals 400ml,Body Wash,Westlab,Budget,1.99,Budget,18,1,2,0.22661316211878008,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
AMELIORATE Nourishing Body Wash 200ml,Body Wash,AMELIORATE,Mid-range,10.5,Affordable,42,2,3,0.4373354735152488,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Bulldog Lemon & Bergamot Shower Gel 500ml,Body Wash,Bulldog,Budget,3.38,Budget,14,1,2,0.20863563402889246,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Molton Brown Coastal Cypress & Sea Fennel Bath and Shower Gel 300ml,Body Wash,Molton,Mid-range,22.0,Affordable,41,2,3,0.4328410914927769,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Molton Brown Black Peppercorn Body Wash 300ml,Body Wash,Molton,Mid-range,22.0,Affordable,37,2,3,0.4148635634028892,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Bulldog Peppermint & Eucalyptus Shower Gel 500ml,Body Wash,Bulldog,Budget,3.38,Budget,12,1,2,0.19964686998394862,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Molton Brown Delicious Rhubarb and Rose Bath and Shower Gel (300ml),Body Wash,Molton,Mid-range,22.0,Affordable,35,4,3,0.5258747993579455,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1
Elizabeth Arden White Tea Shower Gel 400ml,Body Wash,Elizabeth Arden,Premium,13.0,Affordable,19,1,1,0.18825040128410914,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
Bulldog Original Shower Gel 500ml,Body Wash,Bulldog,Budget,3.38,Budget,21,1,1,0.19723916532905297,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L'Oréal Paris Men Expert Total Clean Shower Gel 300ml,Body Wash,L'Oréal,Budget,2.99,Budget,29,4,4,0.5417656500802568,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1
Molton Brown Fiery Pink Bath and Shower Gel 300ml,Body Wash,Molton,Mid-range,22.0,Affordable,33,2,2,0.3540288924558587,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Jo Malone London Lime Basil and Mandarin Soap 100g,Body Wash,Jo,Mid-range,16.0,Affordable,36,1,2,0.30751203852327447,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ESPA Bergamot and Jasmine Bath and Shower Gel 250ml,Body Wash,ESPA,Mid-range,19.0,Affordable,37,1,1,0.2691492776886035,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Molton Brown Orange & Bergamot Bath and Shower Gel,Body Wash,Molton,Mid-range,22.0,Affordable,29,2,3,0.378908507223114,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Sanctuary Spa Classic Body Wash 250ml,Body Wash,Sanctuary Spa,Budget,6.0,Budget,29,2,4,0.4217656500802568,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
Sukin Botanical Body Wash (500ml),Body Wash,Sukin,Budget,9.95,Budget,21,1,1,0.19723916532905297,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Molton Brown Russian Leather Bath & Shower Gel 300ml,Body Wash,Molton,Mid-range,22.0,Affordable,30,2,3,0.38340288924558585,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Burt's Bees Baby Bee Shampoo & Body Wash (236ml),Body Wash,Burt's,Budget,8.49,Budget,23,1,1,0.20622792937399678,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bulldog Black Pepper & Vetiver Shower Gel 500ml,Body Wash,Bulldog,Budget,3.38,Budget,14,1,2,0.20863563402889246,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Rituals The Ritual of Sakura Foaming Shower Gel (200ml),Body Wash,Rituals,Budget,8.5,Budget,26,1,2,0.26256821829855537,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Molton Brown Jasmine & Sun Rose Bath & Shower Gel,Body Wash,Molton,Mid-range,22.0,Affordable,32,2,3,0.3923916532905297,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Molton Brown Ylang-Ylang Bath and Shower Gel 300ml,Body Wash,Molton,Mid-range,22.0,Affordable,30,2,3,0.38340288924558585,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Bioderma Atoderm Shower Gel 1L,Body Wash,Bioderma,Budget,13.5,Affordable,18,1,1,0.18375601926163723,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Molton Brown Tobacco Absolute Bath and Shower Gel (300ml),Body Wash,Molton,Mid-range,22.0,Affordable,34,2,3,0.40138041733547347,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
La Roche-Posay Lipikar Syndet AP(+) Shower Gel 400ml,Body Wash,La Roche-Posay,Mid-range,16.5,Affordable,19,4,3,0.4539646869983949,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1
DECLÉOR Luxury Size Neroli Shower Gel 400ml,Body Wash,DECLÉOR,Premium,17.5,Affordable,16,4,4,0.48333868378812195,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1
Bondi Sands Body Wash - Coconut 500ml,Body Wash,Bondi,Budget,7.99,Budget,18,1,2,0.22661316211878008,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Molton Brown Eucalyptus Body Wash,Body Wash,Molton,Mid-range,22.0,Affordable,34,2,3,0.40138041733547347,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Molton Brown Oudh Accord and Gold Body Wash (300ml),Body Wash,Molton,Mid-range,24.0,Affordable,35,2,3,0.40587479935794546,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Bloom & Blossom George's Candy Floss & Marshmallow Handwash,Body Wash,Bloom,Budget,3.19,Budget,9,1,1,0.14330658105939004,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
L'Oréal Paris Men Expert Hydra Power Shower Gel 300ml,Body Wash,L'Oréal,Budget,2.99,Budget,23,4,4,0.5147993579454253,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1
Jo Malone London Lime Basil and Mandarin Body and Hand Wash 100ml,Body Wash,Jo,Mid-range,16.0,Affordable,30,1,2,0.280545746388443,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3
Jo Malone London Lime Basil and Mandarin Body and Hand Wash 250ml,Body Wash,Jo,Mid-range,32.0,Mid-range,30,1,2,0.280545746388443,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3
Aveeno Baby Daily Care Baby Gentle Wash 500ml,Body Wash,Aveeno,Budget,6.0,Budget,27,1,2,0.2670626003210273,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
L'Oréal Paris Men Expert Clean Power Shower Gel 300ml,Body Wash,L'Oréal,Budget,2.99,Budget,23,4,4,0.5147993579454253,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1
Weleda Baby Calendula Shampoo and Body Wash (200ml),Body Wash,Weleda,Budget,7.95,Budget,13,1,2,0.20414125200642053,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Bioderma Pigmentbio Brightening Face and Body Cleanser 200ml,Body Wash,Bioderma,Budget,15.0,Affordable,29,2,3,0.378908507223114,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Aveeno Daily Moisturising Yogurt Body Wash Vanilla & Oat Scented 300ml,Body Wash,Aveeno,Budget,7.82,Budget,20,1,3,0.27845906902086676,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Rituals The Ritual of Ayurveda Foaming Shower Gel 200ml,Body Wash,Rituals,Budget,8.5,Budget,22,1,1,0.20173354735152485,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bioderma Atoderm Shower Oil 200ml,Body Wash,Bioderma,Budget,9.0,Budget,20,4,3,0.45845906902086675,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1
Aveeno Baby Daily Care Hair & Body Wash 500ml,Body Wash,Aveeno,Budget,7.99,Budget,16,1,2,0.21762439807383627,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Rituals The Ritual of Ayurveda Shower Oil 200ml,Body Wash,Rituals,Budget,8.5,Budget,30,1,2,0.280545746388443,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
L'Oréal Paris Men Expert Cool Power Shower Gel 300ml,Body Wash,L'Oréal,Budget,2.99,Budget,22,4,4,0.5103049759229534,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1
Molton Brown Vetiver & Grapefruit Bath and Shower Gel 300ml,Body Wash,Molton,Mid-range,22.0,Affordable,32,2,3,0.3923916532905297,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Jo Malone London Pomegranate Noir Body and Hand Wash 100ml,Body Wash,Jo,Mid-range,16.0,Affordable,29,1,2,0.2760513643659711,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Jo Malone London Pomegranate Noir Body and Hand Wash 250ml,Body Wash,Jo,Mid-range,32.0,Mid-range,29,1,2,0.2760513643659711,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Sanctuary Spa Body Wash 75ml,Body Wash,Sanctuary Spa,Budget,2.5,Budget,29,2,4,0.4217656500802568,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
Shea Moisture African Black Soap Soothing Body Wash 384ml,Body Wash,Shea,Budget,11.99,Affordable,23,1,3,0.2919422150882825,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Jo Malone London Peony and Blush Suede Body and Hand Wash 250ml,Body Wash,Jo,Mid-range,32.0,Mid-range,11,1,1,0.15229534510433385,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
REN Moroccan Rose Otto Body Wash,Body Wash,REN,Premium,20.0,Affordable,20,2,2,0.2956019261637239,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
L'Oréal Paris Men Expert Hydra Energetic Shower Gel 300ml,Body Wash,L'Oréal,Budget,2.99,Budget,18,1,2,0.22661316211878008,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ManCave Cedarwood Shower Gel 200ml,Body Wash,ManCave,Budget,3.0,Budget,37,1,1,0.2691492776886035,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Aveeno Skin Relief Moisturising Body Wash 500ml,Body Wash,Aveeno,Budget,9.99,Budget,20,1,2,0.23560192616372388,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Bloom and Blossom The Very Hungry Caterpillar Baby Hair & Body Wash 200ml,Body Wash,Bloom,Budget,3.99,Budget,15,1,1,0.1702728731942215,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
Rituals The Ritual of Happy Buddha Shower Oil 200ml,Body Wash,Rituals,Budget,8.5,Budget,15,1,1,0.1702728731942215,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Sanctuary Spa Classic 12 Hour Shower Cream 250ml,Body Wash,Sanctuary Spa,Budget,6.5,Budget,22,1,2,0.2445906902086677,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Aveeno Daily Moisturising Body Wash 300ml,Body Wash,Aveeno,Budget,6.99,Budget,19,1,2,0.231107544141252,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
DECLÉOR Luxury Size Lavender Shower Gel 400ml,Body Wash,DECLÉOR,Premium,17.5,Affordable,15,4,4,0.47884430176565007,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1
Pai Skincare Gentle Genius Camellia and Bergamot Body Wash 200ml,Body Wash,Pai,Premium,18.0,Affordable,29,1,2,0.2760513643659711,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
REN Clean Skincare Atlantic Kelp and Magnesium Anti-Fatigue Body Wash 300ml - Ocean Plastic,Body Wash,REN,Premium,22.0,Affordable,28,2,2,0.3315569823434992,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
AMELIORATE Nourishing Body Wash 60ml,Body Wash,AMELIORATE,Mid-range,5.0,Budget,42,2,3,0.4373354735152488,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Bloom & Blossom James' Sweet Peach Handwash,Body Wash,Bloom,Budget,3.19,Budget,10,1,1,0.14780096308186194,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
Bioderma Atoderm Intensive Foaming Gel 500ml,Body Wash,Bioderma,Budget,12.8,Affordable,15,2,2,0.27313001605136433,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
Aesop Animal Body Wash 500ml,Body Wash,Aesop,Premium,27.0,Mid-range,18,1,1,0.18375601926163723,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ESPA Energising Bath and Shower Gel 250ml,Body Wash,ESPA,Mid-range,22.0,Affordable,29,1,2,0.2760513643659711,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Molton Brown Bushukan Bath and Shower Gel,Body Wash,Molton,Mid-range,22.0,Affordable,35,2,3,0.40587479935794546,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
JASON Soothing Aloe Vera Body Wash 887ml,Body Wash,JASON,Budget,8.24,Budget,27,2,2,0.3270626003210273,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
DECLÉOR Luxury Size Rose Shower Gel 400ml,Body Wash,DECLÉOR,Premium,17.5,Affordable,15,4,4,0.47884430176565007,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1
NEOM Tranquillity Body & Hand Wash 250ml,Body Wash,NEOM,Mid-range,18.0,Affordable,21,1,2,0.24009630818619582,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Aveeno Baby Dermexa Moisturising Wash 300ml,Body Wash,Aveeno,Budget,9.99,Budget,24,2,3,0.35643659711075437,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
ManCave Lemon and Oak Shower Gel 200ml,Body Wash,ManCave,Budget,3.0,Budget,25,1,1,0.2152166934189406,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Shea Moisture 100% Virgin Coconut Oil Daily Hydration Body Wash 384ml,Body Wash,Shea,Budget,10.99,Affordable,18,1,1,0.18375601926163723,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JASON Purifying Tea Tree Body Wash 887ml,Body Wash,JASON,Budget,10.99,Affordable,19,2,2,0.291107544141252,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Molton Brown Milk Musk Bath and Shower Gel 300ml,Body Wash,Molton,Mid-range,22.0,Affordable,26,2,4,0.40828250401284105,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
Molton Brown Flora Luminare Bath & Shower Gel 300ml,Body Wash,Molton,Mid-range,22.0,Affordable,28,2,3,0.37441412520064205,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Weleda Limted Edition Forest Harmony Shower Wash 200ml,Body Wash,Weleda,Budget,7.95,Budget,13,1,2,0.20414125200642053,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Shea Moisture Coconut & Hibiscus Illuminating Body Wash 384ml,Body Wash,Shea,Budget,10.99,Affordable,22,2,2,0.3045906902086677,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Sol de Janeiro Coco Cabana Shower Gel 90ml,Body Wash,Sol,Budget,10.0,Budget,19,1,2,0.231107544141252,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Aromatherapy Associates De-Stress Shower Oil 250ml,Body Wash,Aromatherapy,Premium,26.0,Mid-range,15,1,1,0.1702728731942215,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Australian Bodycare Body Wash 500ml,Body Wash,Australian,Mid-range,17.99,Affordable,20,1,1,0.19274478330658104,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Rituals The Ritual of Karma Shower Oil 200ml,Body Wash,Rituals,Budget,8.5,Budget,19,1,1,0.18825040128410914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
OUAI Body Cleanser 300ml,Body Wash,OUAI,Mid-range,24.0,Affordable,30,1,2,0.280545746388443,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Aromatherapy Associates Rose Shower Oil 250ml,Body Wash,Aromatherapy,Premium,26.0,Mid-range,20,1,1,0.19274478330658104,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sukin Botanical Lime & Coconut Body Wash 500ml,Body Wash,Sukin,Budget,9.95,Budget,18,1,1,0.18375601926163723,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sol de Janeiro Coco Cabana Shower Gel 385ml,Body Wash,Sol,Budget,22.0,Affordable,19,1,2,0.231107544141252,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Bubble T Shower Gel - Lemongrass & Green Tea 200ml,Body Wash,Bubble,Budget,3.0,Budget,21,1,1,0.19723916532905297,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L:A BRUKET No. 104 Hand & Body Wash 450ml - Bergamot/Patchouli,Body Wash,L:A,Mid-range,27.5,Mid-range,12,1,1,0.15678972712680578,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JASON Glowing Apricot Body Wash 887ml,Body Wash,JASON,Budget,10.99,Affordable,23,2,2,0.3090850722311396,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Elizabeth Arden Green Tea Bath & Shower Gel (200ml),Body Wash,Elizabeth Arden,Premium,12.0,Affordable,22,1,1,0.20173354735152485,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
